"StockDatabaseID","StockKey","stock","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","year","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
3100,169095,"ele.2737.nea","European eel (Anguilla anguilla) throughout its natural range",136527,"ele-nea",2022,"Anguilla anguilla","Eel","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEEL","Joint EIFAAC/ICES/GFCM Working Group on Eels","ADGEEL","Eel Advice Drafting GRoup","3.14",2021,1,2022,"Trends-based assessment",NA,"PA","No directed fisheries","Not used","No","demersal benthivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.13",NA,"2021-11-11T11:41:40.003+01:00"
3101,169242,"sal.27.32","Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland)",136679,"sal-32",2022,"Salmo salar","Salmon","Baltic Sea Ecoregion","WGBAST","Assessment Working Group on Baltic Salmon and Trout","RG/ADGSalmon","Salmon Review and Advice Drafting Group","3",2021,1,2022,"Qualitative assessment based on monitored parr densities and expert judgement.",NA,"PA","Catches","Topped up","No","pelagic piscivore","Pelagic","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","8.3.16",NA,"2021-12-10T11:13:59.86+01:00"
3102,169085,"cod.27.7a","Cod (Gadus morhua) in Division 7.a (Irish Sea)",136518,"cod-iris",2022,"Gadus morhua","Cod","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","3",2021,1,2022,"Survey trends",NA,"PA","Catches","Advice","No","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.4",NA,"2021-11-17T10:57:04.473+01:00"
3103,169122,"her.27.nirs","Herring (Clupea harengus) in Division 7.a North of 52°30’N (Irish Sea)",136559,"her-nirs",2022,"Clupea harengus","Herring","Celtic Seas Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group","1",2021,1,2022,"Age-based analytical assessment (FLSAM), uses catches in the model and in the forecast",NA,"MSY","Catches","not used","NA","pelagic planktivore","Pelagic","medium pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.18",NA,"2021-10-26T12:49:49.017+01:00"
3104,169113,"had.27.7a","Haddock (Melanogrammus aeglefinus) in Division 7.a (Irish Sea)",136544,"had-iris",2022,"Melanogrammus aeglefinus","Haddock","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2021,1,2022,"Age-structured model (ASAP)",NA,"MSY","Catches","Assessment","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.23",NA,"2021-11-17T11:01:10.547+01:00"
3105,169165,"nep.fu.3-4","Norway lobster (Nephrops norvegicus) in Division 3.a, Functional units 3 and 4 (Skagerrak and Kattegat)",136605,"nep-3-4",2022,"Nephrops norvegicus","Norway lobster","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2021,1,2022,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"FMSY Ranges","Catches","assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.17",NA,"2021-10-26T13:07:45.26+01:00"
3106,169178,"pra.27.4a","Northern shrimp (Pandalus borealis) in Division 4.a West (northern North Sea, Fladen Ground)",136616,"pan-flad",2022,"Pandalus borealis","Northern shrimp","Greater North Sea Ecoregion","NIPAG","Joint NAFO/ICES Pandalus Assessment Working Group","ADGPAND","Pandalus Advice Drafting Group","6.3",2021,2,2023,"no assessment",NA,"PA","No directed fisheries","Not used","No","crustacean","Crustacean","shrimp",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.30",NA,"2021-12-02T12:52:36.303+01:00"
3107,169179,"pra.27.3a4a","Northern shrimp (Pandalus borealis) in divisions 3.a and 4.a East (Skagerrak and Kattegat and northern North Sea in the Norwegian Deep)",136617,"pan-sknd",2022,"Pandalus borealis","Northern shrimp","Greater North Sea Ecoregion","NIPAG","Joint NAFO/ICES Pandalus Assessment Working Group","ADGPANDSKND","Advice Drafting Group on Pandalus in Divisions IIIa and IVa East","1",2021,1,2022,"Quarterly length-based analytical assessment (Stock Synthesis 3) uses catch in model and forecast",NA,"MSY","Catches","assessment","NA","crustacean","Crustacean","shrimp",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.31",NA,"2021-12-10T11:23:11.86+01:00"
3108,169057,"aru.27.123a4","Greater silver smelt (Argentina silus) in subareas 1, 2, and 4, and in Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)",150496,"arg-123a4",2022,"Argentina silus","Greater silver smelt","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2021,2,2023,"Survey trends-based assessment",NA,"PA","Landings","not used","Yes in year(s) 2015, 2019","pelagic planktivore","Pelagic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.3",NA,"2021-05-18T12:34:10.383+01:00"
3109,169060,"aru.27.6b7-1012","Greater silver smelt (Argentina silus) in subareas 7-10 and 12, and Division 6.b (other areas)",150506,"arg-rest",2022,"Argentina silus","Greater silver smelt","Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2021,2,2023,"Survey trends-based assessment",NA,"PA","Catches","not used","No","pelagic planktivore","Pelagic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.6",NA,"2021-05-19T13:00:23.003+01:00"
3110,169144,"mur.27.67a-ce-k89a","Striped red mullet (Mullus surmuletus) in subareas 6 and 8, and divisions 7.a-c, 7.e-k, and 9.a (North Sea, Bay of Biscay, southern Celtic Seas, and Atlantic Iberian waters)",137437,"mur-west",2022,"Mullus surmuletus","Striped red mullet","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks","5.2",2020,3,2023,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2012, 2017","demersal benthivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.29",NA,"2021-08-26T09:52:30.757+01:00"
3111,169190,"pol.27.89a","Pollack (Pollachius pollachius) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)",136631,"pol-89a",2022,"Pollachius pollachius","Pollack","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","5.2",2021,2,2023,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2017, 2021","demersal piscivore","Demersal","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.12",NA,"2021-10-29T11:39:10.487+01:00"
3112,169191,"pol.27.67","Pollack (Pollachius pollachius) in subareas 6-7 (Celtic Seas and the English Channel) ",136632,"pol-celt",2022,"Pollachius pollachius","Pollack","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","4.12",2021,1,2022,"DCAC (Depletion-Corrected Average Catch).",NA,"PA","Catches","Not used","Yes in year(s) 2018","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.37",NA,"2021-12-06T10:47:33.29+01:00"
3113,169070,"bss.27.8ab","Seabass (Dicentrarchus labrax) in divisions 8.a-b (northern and central Bay of Biscay)",137167,"bss-8ab",2022,"Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2021,1,2022,"Age- and length-based analytical assessment (Stock Synthesis 3, NOAA toolbox)",NA,"MP","Catches","yes (modelled)","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.5",NA,"2021-10-29T10:55:28.423+01:00"
3114,169071,"bss.27.8c9a","Seabass (Dicentrarchus labrax) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters)",137168,"bss-8c9a",2022,"Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","5.2",2021,2,2023,"no assessment",NA,"PA","Catches","not used","Yes in year(s) 2013, 2017, 2021","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.13",NA,"2021-10-29T10:58:02.473+01:00"
3115,169072,"bss.27.6a7bj","Seabass (Dicentrarchus labrax) in divisions 6.a, 7.b, and 7.j (West of Scotland,  West of Ireland, eastern part of southwest of Ireland)",137169,"bss-wosi",2022,"Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","6.2",2020,3,2023,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2017, 2020","demersal piscivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.6",NA,"2021-11-17T10:54:15.523+01:00"
3116,169069,"bss.27.4bc7ad-h","Seabass (Dicentrarchus labrax) in Divisions 4.b-c, 7.a, and 7.d-h (central and southern North Sea, Irish Sea, English Channel, Bristol Channel, and Celtic Sea)",137170,"bss-47",2022,"Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1.2",2021,1,2022,"Age- and length-structured model (SS3), uses landings in the model and in the forecast",NA,"MSY","Catches","included","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.7",NA,"2021-11-17T10:53:11.21+01:00"
3117,169272,"sol.27.8ab","Sole (Solea solea) in divisions 8.a-b (northern and central Bay of Biscay)",136712,"sol-bisc",2022,"Solea solea","Sole","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2021,1,2022,"Age-based analytical assessment (FLXSA) that uses landings in the model; discards are then included to calculate a catch forecast.",NA,"MP","Catches","Not used in assessment; used for forecast","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.36",NA,"2021-10-29T11:48:53.317+01:00"
3118,169083,"cod.27.5a","Cod (Gadus morhua) in Division 5.a (Iceland grounds)",136517,"cod-iceg",2022,"Gadus morhua","Cod","Greenland Sea Ecoregion, Iceland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2021,1,2022,"Age-structured model, forward-based statistical catch-at-age model that is implemented in the AD Model Builder, using catches in the model and in the forecast",NA,"MP","Catches","not used","NA","demersal piscivore","Demersal","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","2.3.2",NA,"2021-06-18T12:24:12.637+01:00"
3119,169198,"rhg.27.nea","Roughhead grenadier (Macrourus berglax) in subareas 5-8, 10, 12 and 14 (Northeast Atlantic and Arctic Ocean)",149799,"rhg-nea",2022,"Macrourus berglax","Roughhead grenadier","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.3",2020,5,2025,"no assessment",NA,"PA","No directed fisheries","Not used","No","na","Demersal","na",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.32",NA,"2020-10-19T11:21:02.427+01:00"
3120,169138,"lez.27.4a6a","Megrim (Lepidorhombus spp.) in divisions 4.a and 6.a (northern North Sea, West of Scotland)",136577,"meg-4a6a",2022,"Lepidorhombus","Megrim","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2021,1,2022,"Bayesian state–space biomass dynamic model that uses catches in the model and in the forecast.",NA,"MSY","Catches","Assessment","NA","demersal piscivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","",NA,"2021-11-17T11:02:54.38+01:00"
3121,169068,"bsk.27.nea","Basking shark (Cetorhinus maximus) in Subareas 1-10, 12 and 14 (Northeast Atlantic and adjacent waters)",136504,"bsk-nea",2022,"Cetorhinus maximus","Basking shark","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2019,4,2023,"no assessment",NA,"PA","No directed fisheries","not used","No","pelagic planktivore","Elasmobranch","large sharks",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.17",NA,"2020-06-23T12:07:17.117+01:00"
3122,169103,"ghl.27.1-2","Greenland halibut (Reinhardtius hippoglossoides) in subareas 1 and 2 (Northeast Arctic)",136532,"ghl-arct",2022,"Reinhardtius hippoglossoides","Greenland halibut","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2021,2,2023,"Age- and length-structured model (Gadget)",NA,"PA","Catches","not used","NA","pelagic piscivore","Demersal","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","3.3.5",NA,"2022-01-14T10:58:28.83+01:00"
3123,169053,"anf.27.1-2","Anglerfish (Lophius budegassa, Lophius piscatorius) in subareas 1 and 2 (Northeast Arctic)",137435,"ang-arct",2022,"Lophius budegassa, Lophius piscatorius","Anglerfish","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group",NA,NA,"4",NA,NA,NA,"",NA,"No advice",NA,NA,"No","demersal piscivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","3.3.1",NA,"2021-10-26T10:39:38.66+01:00"
3124,169292,"tsu.27.nea","Roughsnout grenadier (Trachyrincus scabrus) in subareas 1-2, 4-8, 10, 12, 14 and Division 3a (Northeast Atlantic and Arctic Ocean)",151510,"tsu-nea",2022,"Trachyrincus scabrus","Roughsnout grenadier","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.3",2020,5,2025,"no assessment",NA,"PA","No directed fisheries","Not used","No","na","Demersal","na",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.42",NA,"2020-10-19T11:27:03.413+01:00"
3125,169062,"bli.27.5b67","Blue ling (Molva dypterygia) in subareas 6-7 and Division 5.b (Celtic Seas and Faroes grounds)",136493,"bli-5b67",2022,"Molva dypterygia","Blue ling","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","1",2020,2,2022,"Age-structured model (MYCC), multi-year catch curves fitted to age composition and total catch in order to estimate annual total mortality (Z)",NA,"MSY","Catches","not used","NA","demersal piscivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.8",NA,"2020-11-17T14:21:21.8+01:00"
3126,169301,"whb.27.1-91214","Blue whiting (Micromesistius poutassou) in subareas 1-9, 12, and 14 (Northeast Atlantic and adjacent waters)",136737,"whb-comb",2022,"Micromesistius poutassou","Blue whiting","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks","1",2021,1,2022,"Age-structured model (SAM)",NA,"MP","Catches","","NA","pelagic planktivore","Pelagic","medium bathypelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.45",NA,"2021-10-26T14:00:54.16+01:00"
3127,169082,"cod.27.5b1","Cod (Gadus morhua) in Subdivision 5.b.1 (Faroe Plateau)",136516,"cod-farp",2022,"Gadus morhua","Cod","Faroes Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks","1.7",2021,1,2022,"SAM",NA,"MSY","Fishing mortality","not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","4.3.1",NA,"2021-12-06T09:44:51.86+01:00"
3128,169150,"nep.fu.15","Norway lobster (Nephrops norvegicus) in Division 7.a, Functional Unit 15 (Irish Sea, West)",136590,"nep-15",2022,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2021,1,2022,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.26",NA,"2021-11-11T15:18:33.29+01:00"
3129,169293,"tur.27.22-32","Turbot (Scophthalmus maximus) in Subdivisions 22-32 (Baltic Sea)",136730,"tur-2232",2022,"Scophthalmus maximus","Turbot","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3.2",2021,3,2024,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","Yes in year(s) 2012, 2017","demersal piscivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","",NA,"2021-11-17T09:58:20.14+01:00"
3130,169092,"dab.27.22-32","Dab (Limanda limanda) in subdivisions 22-32 (Baltic Sea)",136524,"dab-2232",2022,"Limanda limanda","Dab","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3.2",2020,3,2023,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","No","demersal benthivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","8.3.4",NA,"2020-06-19T08:19:48.64+01:00"
